sample_id,winner,left_is,swapped,timestamp
batch_00000/sample_00040,baseline,baseline,False,2026-08-06T15:24:29
batch_00000/sample_00041,baseline,baseline,False,2026-08-06T15:24:30
batch_00000/sample_00042,baseline,checkpoint,True,2026-08-06T15:24:31
batch_00000/sample_00043,baseline,checkpoint,True,2026-08-06T15:24:33
batch_00000/sample_00044,baseline,baseline,False,2026-08-06T15:24:35
batch_00000/sample_00045,baseline,checkpoint,True,2026-08-06T15:24:38
batch_00000/sample_00046,baseline,baseline,False,2026-08-06T15:24:40
batch_00000/sample_00047,checkpoint,baseline,False,2026-08-06T15:24:43
batch_00000/sample_00048,baseline,baseline,False,2026-08-06T15:24:45
batch_00000/sample_00049,checkpoint,baseline,False,2026-08-06T15:24:46
batch_00000/sample_00050,baseline,checkpoint,True,2026-08-06T15:24:49
batch_00000/sample_00051,checkpoint,baseline,False,2026-08-06T15:24:50
batch_00000/sample_00052,baseline,baseline,False,2026-08-06T15:24:53
batch_00000/sample_00053,baseline,checkpoint,True,2026-08-06T15:24:55
batch_00000/sample_00054,baseline,checkpoint,True,2026-08-06T15:24:57
batch_00000/sample_00055,baseline,checkpoint,True,2026-08-06T15:24:59
batch_00000/sample_00056,baseline,baseline,False,2026-08-06T15:25:05
batch_00000/sample_00057,baseline,baseline,False,2026-08-06T15:25:07
batch_00000/sample_00058,baseline,baseline,False,2026-08-06T15:25:10
batch_00000/sample_00059,baseline,checkpoint,True,2026-08-06T15:25:11
batch_00000/sample_00060,checkpoint,baseline,False,2026-08-06T15:25:12
batch_00000/sample_00061,baseline,checkpoint,True,2026-08-06T15:25:13
batch_00000/sample_00062,baseline,checkpoint,True,2026-08-06T15:25:15
batch_00000/sample_00063,checkpoint,baseline,False,2026-08-06T15:25:17
batch_00000/sample_00064,checkpoint,baseline,False,2026-08-06T15:25:19
batch_00000/sample_00065,baseline,checkpoint,True,2026-08-06T15:25:20
batch_00000/sample_00066,baseline,checkpoint,True,2026-08-06T15:25:21
batch_00000/sample_00067,baseline,baseline,False,2026-08-06T15:25:23
batch_00000/sample_00068,baseline,baseline,False,2026-08-06T15:25:25
batch_00000/sample_00069,baseline,checkpoint,True,2026-08-06T15:25:29
batch_00000/sample_00070,baseline,baseline,False,2026-08-06T15:25:33
batch_00000/sample_00071,checkpoint,baseline,False,2026-08-06T15:25:34
batch_00000/sample_00072,checkpoint,baseline,False,2026-08-06T15:25:37
batch_00000/sample_00073,checkpoint,checkpoint,True,2026-08-06T15:25:39
batch_00000/sample_00074,baseline,baseline,False,2026-08-06T15:25:40
batch_00000/sample_00075,checkpoint,baseline,False,2026-08-06T15:25:41
batch_00000/sample_00076,checkpoint,checkpoint,True,2026-08-06T15:25:42
batch_00000/sample_00077,baseline,checkpoint,True,2026-08-06T15:25:45
batch_00000/sample_00078,checkpoint,baseline,False,2026-08-06T15:25:46
batch_00000/sample_00079,baseline,baseline,False,2026-08-06T15:25:47
batch_00000/sample_00080,baseline,baseline,False,2026-08-06T15:25:49
batch_00000/sample_00081,baseline,baseline,False,2026-08-06T15:25:50
batch_00000/sample_00082,baseline,baseline,False,2026-08-06T15:25:51
batch_00000/sample_00083,baseline,checkpoint,True,2026-08-06T15:25:52
batch_00000/sample_00084,baseline,checkpoint,True,2026-08-06T15:25:53
batch_00000/sample_00085,checkpoint,checkpoint,True,2026-08-06T15:25:54
batch_00000/sample_00086,baseline,checkpoint,True,2026-08-06T15:25:56
batch_00000/sample_00087,baseline,baseline,False,2026-08-06T15:26:08
batch_00000/sample_00088,checkpoint,checkpoint,True,2026-08-06T15:26:11
batch_00000/sample_00089,baseline,checkpoint,True,2026-08-06T15:26:13
batch_00000/sample_00090,baseline,checkpoint,True,2026-08-06T15:26:14
batch_00000/sample_00091,baseline,baseline,False,2026-08-06T15:26:15
batch_00000/sample_00092,baseline,checkpoint,True,2026-08-06T15:26:16
batch_00000/sample_00093,checkpoint,checkpoint,True,2026-08-06T15:26:18
batch_00000/sample_00094,baseline,baseline,False,2026-08-06T15:26:19
batch_00000/sample_00095,checkpoint,baseline,False,2026-08-06T15:26:22
batch_00000/sample_00096,baseline,baseline,False,2026-08-06T15:26:25
batch_00000/sample_00097,baseline,checkpoint,True,2026-08-06T15:26:28
batch_00000/sample_00098,baseline,checkpoint,True,2026-08-06T15:26:31
batch_00000/sample_00099,checkpoint,checkpoint,True,2026-08-06T15:26:32
batch_00000/sample_00101,baseline,baseline,False,2026-08-06T15:26:36
batch_00000/sample_00102,checkpoint,checkpoint,True,2026-08-06T15:26:37
batch_00000/sample_00103,baseline,baseline,False,2026-08-06T15:26:38
batch_00000/sample_00104,baseline,checkpoint,True,2026-08-06T15:26:40
batch_00000/sample_00105,checkpoint,checkpoint,True,2026-08-06T15:26:41
batch_00000/sample_00106,baseline,checkpoint,True,2026-08-06T15:26:45
batch_00000/sample_00107,baseline,baseline,False,2026-08-06T15:26:46
batch_00000/sample_00108,checkpoint,checkpoint,True,2026-08-06T15:26:47
batch_00000/sample_00109,baseline,baseline,False,2026-08-06T15:26:50
batch_00000/sample_00110,baseline,checkpoint,True,2026-08-06T15:26:53
batch_00000/sample_00111,baseline,checkpoint,True,2026-08-06T15:26:54
batch_00000/sample_00112,baseline,checkpoint,True,2026-08-06T15:26:56
batch_00000/sample_00113,baseline,baseline,False,2026-08-06T15:26:59
batch_00000/sample_00114,baseline,baseline,False,2026-08-06T15:27:00
batch_00000/sample_00115,baseline,checkpoint,True,2026-08-06T15:27:01
batch_00000/sample_00116,baseline,checkpoint,True,2026-08-06T15:27:02
batch_00000/sample_00117,baseline,checkpoint,True,2026-08-06T15:27:04
batch_00000/sample_00118,checkpoint,baseline,False,2026-08-06T15:27:05
batch_00000/sample_00119,baseline,baseline,False,2026-08-06T15:27:07
batch_00000/sample_00120,baseline,checkpoint,True,2026-08-06T15:27:08
batch_00000/sample_00121,baseline,checkpoint,True,2026-08-06T15:27:09
batch_00000/sample_00122,baseline,checkpoint,True,2026-08-06T15:27:10
batch_00000/sample_00123,checkpoint,checkpoint,True,2026-08-06T15:27:12
batch_00000/sample_00124,checkpoint,checkpoint,True,2026-08-06T15:27:13
batch_00000/sample_00125,baseline,baseline,False,2026-08-06T15:27:16
batch_00000/sample_00126,checkpoint,checkpoint,True,2026-08-06T15:27:17
batch_00000/sample_00127,baseline,checkpoint,True,2026-08-06T15:27:18
batch_00000/sample_00128,baseline,baseline,False,2026-08-06T15:27:20
batch_00000/sample_00129,baseline,checkpoint,True,2026-08-06T15:27:21
batch_00000/sample_00130,baseline,baseline,False,2026-08-06T15:27:23
batch_00000/sample_00131,baseline,baseline,False,2026-08-06T15:27:25
batch_00000/sample_00132,baseline,baseline,False,2026-08-06T15:27:28
batch_00000/sample_00133,baseline,baseline,False,2026-08-06T15:27:32
batch_00000/sample_00134,baseline,baseline,False,2026-08-06T15:27:34
batch_00000/sample_00135,baseline,checkpoint,True,2026-08-06T15:27:36
batch_00000/sample_00136,checkpoint,baseline,False,2026-08-06T15:27:41
batch_00000/sample_00137,baseline,baseline,False,2026-08-06T15:27:43
batch_00000/sample_00138,baseline,baseline,False,2026-08-06T15:27:45
batch_00000/sample_00139,baseline,checkpoint,True,2026-08-06T15:27:46
batch_00000/sample_00140,baseline,checkpoint,True,2026-08-06T15:27:48
batch_00000/sample_00141,checkpoint,checkpoint,True,2026-08-06T15:27:49
batch_00000/sample_00142,baseline,checkpoint,True,2026-08-06T15:27:51
batch_00000/sample_00143,baseline,checkpoint,True,2026-08-06T15:27:52
batch_00000/sample_00144,baseline,checkpoint,True,2026-08-06T15:27:53
batch_00000/sample_00145,checkpoint,baseline,False,2026-08-06T15:27:56
batch_00000/sample_00146,baseline,baseline,False,2026-08-06T15:27:58
batch_00000/sample_00147,baseline,checkpoint,True,2026-08-06T15:28:00
batch_00000/sample_00148,baseline,checkpoint,True,2026-08-06T15:28:04
batch_00000/sample_00149,baseline,checkpoint,True,2026-08-06T15:28:05
batch_00000/sample_00150,baseline,checkpoint,True,2026-08-06T15:28:08
batch_00000/sample_00151,baseline,baseline,False,2026-08-06T15:28:10
batch_00000/sample_00152,baseline,checkpoint,True,2026-08-06T15:28:11
batch_00000/sample_00153,baseline,checkpoint,True,2026-08-06T15:28:13
batch_00000/sample_00154,baseline,baseline,False,2026-08-06T15:28:15
batch_00000/sample_00155,baseline,checkpoint,True,2026-08-06T15:28:18
batch_00000/sample_00156,baseline,checkpoint,True,2026-08-06T15:28:19
batch_00000/sample_00157,checkpoint,baseline,False,2026-08-06T15:28:20
batch_00000/sample_00158,baseline,checkpoint,True,2026-08-06T15:28:27
batch_00000/sample_00159,checkpoint,baseline,False,2026-08-06T15:28:29
batch_00000/sample_00160,baseline,checkpoint,True,2026-08-06T15:28:30
batch_00000/sample_00161,baseline,checkpoint,True,2026-08-06T15:28:31
batch_00000/sample_00162,baseline,checkpoint,True,2026-08-06T15:28:32
batch_00000/sample_00163,baseline,checkpoint,True,2026-08-06T15:28:34
batch_00000/sample_00164,baseline,baseline,False,2026-08-06T15:28:37
batch_00000/sample_00165,baseline,baseline,False,2026-08-06T15:28:38
batch_00000/sample_00166,baseline,checkpoint,True,2026-08-06T15:28:39
batch_00000/sample_00167,baseline,baseline,False,2026-08-06T15:28:42
batch_00000/sample_00168,baseline,checkpoint,True,2026-08-06T15:28:44
batch_00000/sample_00169,baseline,checkpoint,True,2026-08-06T15:28:45
batch_00000/sample_00170,baseline,baseline,False,2026-08-06T15:28:47
batch_00000/sample_00171,baseline,checkpoint,True,2026-08-06T15:28:48
batch_00000/sample_00172,baseline,checkpoint,True,2026-08-06T15:28:49
batch_00000/sample_00173,baseline,baseline,False,2026-08-06T15:28:51
batch_00000/sample_00174,baseline,baseline,False,2026-08-06T15:28:52
batch_00000/sample_00175,baseline,checkpoint,True,2026-08-06T15:28:54
batch_00000/sample_00176,baseline,checkpoint,True,2026-08-06T15:28:55
batch_00000/sample_00177,baseline,checkpoint,True,2026-08-06T15:28:57
batch_00000/sample_00178,baseline,checkpoint,True,2026-08-06T15:28:57
batch_00000/sample_00179,baseline,checkpoint,True,2026-08-06T15:28:58
batch_00000/sample_00180,baseline,checkpoint,True,2026-08-06T15:29:00
batch_00000/sample_00181,baseline,baseline,False,2026-08-06T15:29:03
batch_00000/sample_00182,baseline,baseline,False,2026-08-06T15:29:05
batch_00000/sample_00183,baseline,baseline,False,2026-08-06T15:29:06
batch_00000/sample_00184,baseline,baseline,False,2026-08-06T15:29:08
batch_00000/sample_00185,baseline,checkpoint,True,2026-08-06T15:29:10
batch_00000/sample_00186,baseline,checkpoint,True,2026-08-06T15:29:18
batch_00000/sample_00187,baseline,baseline,False,2026-08-06T15:29:20
batch_00000/sample_00188,baseline,baseline,False,2026-08-06T15:29:22
batch_00000/sample_00189,baseline,baseline,False,2026-08-06T15:29:24
batch_00000/sample_00190,checkpoint,baseline,False,2026-08-06T15:29:25
batch_00000/sample_00191,baseline,baseline,False,2026-08-06T15:29:26
batch_00000/sample_00192,baseline,baseline,False,2026-08-06T15:29:28
batch_00000/sample_00193,checkpoint,baseline,False,2026-08-06T15:29:29
batch_00000/sample_00194,baseline,baseline,False,2026-08-06T15:29:30
batch_00000/sample_00195,baseline,baseline,False,2026-08-06T15:29:31
batch_00000/sample_00196,baseline,checkpoint,True,2026-08-06T15:29:33
batch_00000/sample_00197,baseline,baseline,False,2026-08-06T15:29:34
batch_00000/sample_00198,baseline,baseline,False,2026-08-06T15:29:35
batch_00000/sample_00199,baseline,checkpoint,True,2026-08-06T15:29:36
batch_00000/sample_00200,baseline,checkpoint,True,2026-08-06T15:29:37
batch_00000/sample_00201,baseline,checkpoint,True,2026-08-06T15:29:39
batch_00000/sample_00202,baseline,checkpoint,True,2026-08-06T15:29:41
batch_00000/sample_00203,baseline,checkpoint,True,2026-08-06T15:29:43
batch_00000/sample_00204,baseline,baseline,False,2026-08-06T15:29:45
batch_00000/sample_00205,baseline,baseline,False,2026-08-06T15:29:47
batch_00000/sample_00206,baseline,checkpoint,True,2026-08-06T15:29:50
batch_00000/sample_00207,baseline,checkpoint,True,2026-08-06T15:29:51
batch_00000/sample_00208,baseline,checkpoint,True,2026-08-06T15:29:54
batch_00000/sample_00209,baseline,checkpoint,True,2026-08-06T15:29:55
batch_00000/sample_00210,checkpoint,baseline,False,2026-08-06T15:29:57
batch_00000/sample_00211,baseline,checkpoint,True,2026-08-06T15:29:58
batch_00000/sample_00212,baseline,checkpoint,True,2026-08-06T15:29:59
batch_00000/sample_00213,checkpoint,baseline,False,2026-08-06T15:30:01
batch_00000/sample_00214,baseline,checkpoint,True,2026-08-06T15:30:03
batch_00000/sample_00215,baseline,baseline,False,2026-08-06T15:30:04
batch_00000/sample_00216,baseline,checkpoint,True,2026-08-06T15:30:05
batch_00000/sample_00217,baseline,baseline,False,2026-08-06T15:30:08
batch_00000/sample_00218,baseline,checkpoint,True,2026-08-06T15:30:09
batch_00000/sample_00219,baseline,baseline,False,2026-08-06T15:30:11
batch_00000/sample_00220,baseline,checkpoint,True,2026-08-06T15:30:14
batch_00000/sample_00221,baseline,baseline,False,2026-08-06T15:30:15
batch_00000/sample_00222,checkpoint,baseline,False,2026-08-06T15:30:17
batch_00000/sample_00223,baseline,checkpoint,True,2026-08-06T15:30:19
batch_00000/sample_00224,baseline,baseline,False,2026-08-06T15:30:23
batch_00000/sample_00225,baseline,checkpoint,True,2026-08-06T15:30:25
batch_00000/sample_00226,baseline,checkpoint,True,2026-08-06T15:30:28
batch_00000/sample_00227,baseline,checkpoint,True,2026-08-06T15:30:30
batch_00000/sample_00228,baseline,checkpoint,True,2026-08-06T15:30:32
batch_00000/sample_00229,baseline,baseline,False,2026-08-06T15:30:34
batch_00000/sample_00230,baseline,checkpoint,True,2026-08-06T15:30:35
batch_00000/sample_00231,baseline,checkpoint,True,2026-08-06T15:30:37
batch_00000/sample_00232,baseline,baseline,False,2026-08-06T15:30:39
batch_00000/sample_00233,baseline,baseline,False,2026-08-06T15:30:40
batch_00000/sample_00234,checkpoint,checkpoint,True,2026-08-06T15:30:43
batch_00000/sample_00235,baseline,baseline,False,2026-08-06T15:30:45
batch_00000/sample_00236,baseline,checkpoint,True,2026-08-06T15:30:48
batch_00000/sample_00237,checkpoint,baseline,False,2026-08-06T15:30:50
batch_00000/sample_00238,checkpoint,checkpoint,True,2026-08-06T15:30:52
batch_00000/sample_00239,checkpoint,checkpoint,True,2026-08-06T15:30:56
batch_00000/sample_00240,baseline,baseline,False,2026-08-06T15:30:58
batch_00000/sample_00241,baseline,checkpoint,True,2026-08-06T15:31:00
batch_00000/sample_00242,baseline,checkpoint,True,2026-08-06T15:31:02
batch_00000/sample_00243,baseline,baseline,False,2026-08-06T15:31:03
batch_00000/sample_00244,baseline,baseline,False,2026-08-06T15:31:06
batch_00000/sample_00245,checkpoint,checkpoint,True,2026-08-06T15:31:09
batch_00000/sample_00246,baseline,checkpoint,True,2026-08-06T15:31:11
batch_00000/sample_00247,baseline,baseline,False,2026-08-06T15:31:12
batch_00000/sample_00248,baseline,baseline,False,2026-08-06T15:31:13
batch_00000/sample_00249,checkpoint,checkpoint,True,2026-08-06T15:31:15
batch_00000/sample_00250,baseline,checkpoint,True,2026-08-06T15:31:17
batch_00000/sample_00251,baseline,baseline,False,2026-08-06T15:31:38
batch_00000/sample_00252,baseline,checkpoint,True,2026-08-06T15:31:41
batch_00000/sample_00253,baseline,checkpoint,True,2026-08-06T15:31:42
batch_00000/sample_00254,baseline,baseline,False,2026-08-06T15:31:45
batch_00000/sample_00255,baseline,baseline,False,2026-08-06T15:31:47
batch_00000/sample_00256,baseline,baseline,False,2026-08-06T15:31:50
batch_00000/sample_00257,baseline,checkpoint,True,2026-08-06T15:32:41
batch_00000/sample_00258,baseline,baseline,False,2026-08-06T15:32:43
batch_00000/sample_00259,baseline,checkpoint,True,2026-08-06T15:32:44
batch_00000/sample_00260,checkpoint,baseline,False,2026-08-06T15:32:46
batch_00000/sample_00261,checkpoint,baseline,False,2026-08-06T15:32:47
batch_00000/sample_00262,baseline,baseline,False,2026-08-06T15:32:48
batch_00000/sample_00263,baseline,checkpoint,True,2026-08-06T15:32:50
batch_00000/sample_00264,baseline,checkpoint,True,2026-08-06T15:32:52
batch_00000/sample_00265,baseline,checkpoint,True,2026-08-06T15:33:24
batch_00000/sample_00266,baseline,baseline,False,2026-08-06T15:33:25
batch_00000/sample_00267,checkpoint,checkpoint,True,2026-08-06T15:33:27
batch_00000/sample_00268,checkpoint,baseline,False,2026-08-06T15:33:28
batch_00000/sample_00269,baseline,baseline,False,2026-08-06T15:33:30
batch_00000/sample_00270,baseline,checkpoint,True,2026-08-06T15:33:30
batch_00000/sample_00271,baseline,baseline,False,2026-08-06T15:33:31
batch_00000/sample_00272,checkpoint,checkpoint,True,2026-08-06T15:33:32
batch_00000/sample_00273,checkpoint,checkpoint,True,2026-08-06T15:33:34
batch_00000/sample_00274,checkpoint,baseline,False,2026-08-06T15:33:35
batch_00000/sample_00275,baseline,baseline,False,2026-08-06T15:33:36
batch_00000/sample_00276,baseline,checkpoint,True,2026-08-06T15:33:38
batch_00000/sample_00277,baseline,baseline,False,2026-08-06T15:33:41
batch_00000/sample_00278,baseline,baseline,False,2026-08-06T15:33:42
batch_00000/sample_00279,baseline,checkpoint,True,2026-08-06T15:33:45
batch_00000/sample_00280,baseline,checkpoint,True,2026-08-06T15:33:47
batch_00000/sample_00282,baseline,checkpoint,True,2026-08-06T15:33:49
batch_00000/sample_00283,baseline,checkpoint,True,2026-08-06T15:33:51
batch_00000/sample_00284,checkpoint,baseline,False,2026-08-06T15:33:53
batch_00000/sample_00285,baseline,baseline,False,2026-08-06T15:33:54
batch_00000/sample_00286,baseline,baseline,False,2026-08-06T15:33:55
batch_00000/sample_00287,checkpoint,baseline,False,2026-08-06T15:33:56
batch_00000/sample_00288,baseline,checkpoint,True,2026-08-06T15:33:59
batch_00000/sample_00289,baseline,checkpoint,True,2026-08-06T15:34:00
batch_00000/sample_00290,checkpoint,baseline,False,2026-08-06T15:34:01
batch_00000/sample_00291,baseline,checkpoint,True,2026-08-06T15:34:02
batch_00000/sample_00292,checkpoint,checkpoint,True,2026-08-06T15:34:03
batch_00000/sample_00293,baseline,baseline,False,2026-08-06T15:34:05
batch_00000/sample_00294,checkpoint,baseline,False,2026-08-06T15:34:06
batch_00000/sample_00295,checkpoint,baseline,False,2026-08-06T15:34:10
batch_00000/sample_00296,baseline,checkpoint,True,2026-08-06T15:34:11
batch_00000/sample_00297,checkpoint,baseline,False,2026-08-06T15:34:12
batch_00000/sample_00298,checkpoint,baseline,False,2026-08-06T15:34:13
batch_00000/sample_00299,baseline,checkpoint,True,2026-08-06T15:34:15
batch_00000/sample_00300,baseline,checkpoint,True,2026-08-06T15:34:15
batch_00000/sample_00301,baseline,baseline,False,2026-08-06T15:34:16
batch_00000/sample_00302,baseline,checkpoint,True,2026-08-06T15:34:17
batch_00000/sample_00303,baseline,checkpoint,True,2026-08-06T15:34:21
batch_00000/sample_00304,baseline,baseline,False,2026-08-06T15:34:22
batch_00000/sample_00305,baseline,checkpoint,True,2026-08-06T15:36:02
batch_00000/sample_00306,baseline,baseline,False,2026-08-06T15:36:04
batch_00000/sample_00307,baseline,baseline,False,2026-08-06T15:36:05
batch_00000/sample_00308,baseline,checkpoint,True,2026-08-06T15:36:06
batch_00000/sample_00309,baseline,baseline,False,2026-08-06T15:36:07
batch_00000/sample_00310,checkpoint,checkpoint,True,2026-08-06T15:36:07
batch_00000/sample_00311,baseline,checkpoint,True,2026-08-06T15:36:08
batch_00000/sample_00312,baseline,checkpoint,True,2026-08-06T15:36:10
batch_00000/sample_00313,checkpoint,baseline,False,2026-08-06T15:36:11
batch_00000/sample_00314,baseline,baseline,False,2026-08-06T15:36:12
batch_00000/sample_00315,baseline,checkpoint,True,2026-08-06T15:36:13
batch_00000/sample_00316,checkpoint,checkpoint,True,2026-08-06T15:36:14
batch_00000/sample_00317,baseline,baseline,False,2026-08-06T15:36:15
batch_00000/sample_00318,baseline,checkpoint,True,2026-08-06T15:36:17
batch_00000/sample_00319,checkpoint,baseline,False,2026-08-06T15:36:18
batch_00000/sample_00320,baseline,checkpoint,True,2026-08-06T15:36:22
batch_00000/sample_00321,checkpoint,baseline,False,2026-08-06T15:36:23
batch_00000/sample_00322,baseline,checkpoint,True,2026-08-06T15:36:24
batch_00000/sample_00323,checkpoint,baseline,False,2026-08-06T15:36:25
batch_00000/sample_00324,baseline,baseline,False,2026-08-06T15:36:26
batch_00000/sample_00325,baseline,checkpoint,True,2026-08-06T15:36:28
batch_00000/sample_00326,baseline,baseline,False,2026-08-06T15:36:29
batch_00000/sample_00327,baseline,checkpoint,True,2026-08-06T15:36:30
batch_00000/sample_00328,baseline,checkpoint,True,2026-08-06T15:36:31
batch_00000/sample_00329,baseline,baseline,False,2026-08-06T15:36:33
batch_00000/sample_00330,checkpoint,checkpoint,True,2026-08-06T15:36:34
batch_00000/sample_00331,checkpoint,baseline,False,2026-08-06T15:36:35
batch_00000/sample_00332,baseline,baseline,False,2026-08-06T15:36:37
batch_00000/sample_00333,baseline,checkpoint,True,2026-08-06T15:36:39
batch_00000/sample_00334,baseline,checkpoint,True,2026-08-06T15:36:40
batch_00000/sample_00335,baseline,checkpoint,True,2026-08-06T15:36:41
batch_00000/sample_00336,baseline,baseline,False,2026-08-06T15:36:43
batch_00000/sample_00337,checkpoint,baseline,False,2026-08-06T15:36:44
batch_00000/sample_00338,baseline,baseline,False,2026-08-06T15:36:45
batch_00000/sample_00339,baseline,checkpoint,True,2026-08-06T15:36:46
batch_00000/sample_00340,baseline,baseline,False,2026-08-06T15:36:47
batch_00000/sample_00341,baseline,checkpoint,True,2026-08-06T15:36:48
batch_00000/sample_00342,baseline,checkpoint,True,2026-08-06T15:36:49
batch_00000/sample_00343,baseline,baseline,False,2026-08-06T15:36:51
batch_00000/sample_00344,checkpoint,baseline,False,2026-08-06T15:36:53
batch_00000/sample_00345,baseline,checkpoint,True,2026-08-06T15:36:56
batch_00000/sample_00346,checkpoint,checkpoint,True,2026-08-06T15:36:57
batch_00000/sample_00347,baseline,baseline,False,2026-08-06T15:36:58
batch_00000/sample_00348,baseline,baseline,False,2026-08-06T15:36:59
batch_00000/sample_00349,baseline,baseline,False,2026-08-06T15:37:00
batch_00000/sample_00350,baseline,checkpoint,True,2026-08-06T15:37:02
batch_00000/sample_00351,baseline,baseline,False,2026-08-06T15:37:03
batch_00000/sample_00352,baseline,checkpoint,True,2026-08-06T15:37:05
batch_00000/sample_00353,baseline,checkpoint,True,2026-08-06T15:37:06
batch_00000/sample_00354,checkpoint,checkpoint,True,2026-08-06T15:37:07
batch_00000/sample_00355,baseline,checkpoint,True,2026-08-06T15:37:09
batch_00000/sample_00356,checkpoint,checkpoint,True,2026-08-06T15:37:11
batch_00000/sample_00357,baseline,baseline,False,2026-08-06T15:37:12
batch_00000/sample_00358,baseline,baseline,False,2026-08-06T15:37:13
batch_00000/sample_00359,baseline,baseline,False,2026-08-06T15:37:14
batch_00000/sample_00360,checkpoint,checkpoint,True,2026-08-06T15:37:15
batch_00000/sample_00361,baseline,baseline,False,2026-08-06T15:37:16
batch_00000/sample_00362,baseline,baseline,False,2026-08-06T15:37:17
batch_00000/sample_00363,baseline,baseline,False,2026-08-06T15:37:17
batch_00000/sample_00364,checkpoint,checkpoint,True,2026-08-06T15:37:19
batch_00000/sample_00365,baseline,baseline,False,2026-08-06T15:37:20
batch_00000/sample_00366,checkpoint,checkpoint,True,2026-08-06T15:37:22
batch_00000/sample_00367,checkpoint,checkpoint,True,2026-08-06T15:37:23
batch_00000/sample_00368,baseline,baseline,False,2026-08-06T15:37:24
batch_00000/sample_00369,checkpoint,baseline,False,2026-08-06T15:37:25
batch_00000/sample_00370,baseline,checkpoint,True,2026-08-06T15:37:27
batch_00000/sample_00371,baseline,checkpoint,True,2026-08-06T15:37:28
batch_00000/sample_00372,checkpoint,baseline,False,2026-08-06T15:38:54
batch_00000/sample_00373,baseline,checkpoint,True,2026-08-06T15:38:55
batch_00000/sample_00374,checkpoint,baseline,False,2026-08-06T15:38:56
batch_00000/sample_00375,baseline,checkpoint,True,2026-08-06T15:38:57
batch_00000/sample_00376,baseline,baseline,False,2026-08-06T15:38:58
batch_00000/sample_00377,checkpoint,checkpoint,True,2026-08-06T15:39:01
batch_00000/sample_00378,baseline,checkpoint,True,2026-08-06T15:39:02
batch_00000/sample_00379,baseline,checkpoint,True,2026-08-06T15:39:03
batch_00000/sample_00380,baseline,checkpoint,True,2026-08-06T15:39:07
batch_00000/sample_00381,baseline,checkpoint,True,2026-08-06T15:39:08
batch_00000/sample_00382,baseline,baseline,False,2026-08-06T15:39:10
batch_00000/sample_00383,baseline,baseline,False,2026-08-06T15:39:12
